make,model,make_year,fuel_type,transmission,kms_driven,engine_size,body_type,resale_price,key
Honda,Odyssey,2015,Gasoline,Automatic,90000.0,2.4,Van,898000.0,Honda Odyssey
Toyota,Hiace,2013,Diesel,Manual,1.0,2.5,Van,898000.0,Toyota Hiace
Ford,Expedition,2011,Gasoline,Automatic,68000.0,5.4,Suv,898000.0,Ford Expedition
Hyundai,Tucson,2017,Diesel,Automatic,1.0,2.0,Suv,898000.0,Hyundai Tucson
Volkswagen,Beetle,2015,Gasoline,Manual,1.0,1.2,Coupe,898000.0,Volkswagen Beetle
Toyota,Innova,2018,Gasoline,Automatic,7500.0,2.0,Mpv,898000.0,Toyota Innova
Honda,Civic,2018,Gasoline,Automatic,21000.0,1.8,Sedan,898000.0,Honda Civic
Ford,Ranger,2019,Diesel,Automatic,33000.0,2.2,Pickup-trucks,898000.0,Ford Ranger
Hyundai,H-100,2020,Diesel,Manual,35000.0,2.5,Pickup-trucks,898000.0,Hyundai H-100
Ford,Everest,2016,Diesel,Automatic,39000.0,2.2,Suv,898000.0,Ford Everest
Nissan,NV350,2018,Diesel,Manual,2.0,2.49,Minivans,898000.0,Nissan NV350
Mitsubishi,L300,2020,Diesel,Manual,30000.0,2.27,Van,898000.0,Mitsubishi L300
Toyota,Fortuner,2013,Diesel,Automatic,1.0,2.49,Suv,898000.0,Toyota Fortuner
Toyota,Fortuner,2015,Diesel,Automatic,90000.0,2.49,Suv,898000.0,Toyota Fortuner
MG,ZS,2022,Gasoline,Automatic,1000.0,1.5,Crossover,898888.0,MG ZS
Hyundai,Genesis,2013,Gasoline,Automatic,61000.0,3.8,Coupe,900000.0,Hyundai Genesis
Isuzu,D-Max,2017,Diesel,Manual,27624.0,3.0,Pickup-trucks,900000.0,Isuzu D-Max
Toyota,Innova,2017,Diesel,Automatic,50000.0,2.8,Mpv,900000.0,Toyota Innova
Mitsubishi,Xpander,2019,Gasoline,Automatic,7000.0,1.5,Mpv,900000.0,Mitsubishi Xpander
Chevrolet,Trailblazer,2017,Gasoline,Cvt,55000.0,1.34,Suv,900000.0,Chevrolet Trailblazer
Subaru,Forester,2016,Gasoline,Cvt,45000.0,2.0,Suv,900000.0,Subaru Forester
Toyota,Rush,2022,Gasoline,Automatic,20000.0,1.5,Suv,900000.0,Toyota Rush
Ford,Ranger,2018,Diesel,Manual,60000.0,2.2,Pickup-trucks,900000.0,Ford Ranger
Isuzu,D-Max,2020,Diesel,Manual,40000.0,3.0,Pickup-trucks,900000.0,Isuzu D-Max
Toyota,Hilux,2019,Diesel,Manual,35000.0,2.39,Pickup-trucks,900000.0,Toyota Hilux
Volkswagen,T-Cross,2021,Gasoline,Automatic,26000.0,1.5,Suv,900000.0,Volkswagen T-Cross
Toyota,Hiace,2010,Diesel,Automatic,50000.0,2.98,Van,900000.0,Toyota Hiace
Ford,Ranger,2018,Diesel,Automatic,45000.0,3.2,Pickup-trucks,900000.0,Ford Ranger
Mitsubishi,Xpander,2019,Gasoline,Automatic,11000.0,1.5,Mpv,900000.0,Mitsubishi Xpander
Chevrolet,Trailblazer,2017,Gasoline,Cvt,40000.0,1.34,Suv,900000.0,Chevrolet Trailblazer
Audi,Q7,2007,Gasoline,Automatic,70000.0,2.0,Suv,900000.0,Audi Q7
Kia,Seltos,2022,Gasoline,Ivt,17000.0,1.5,Suv,900000.0,Kia Seltos
Toyota,Innova,2018,Diesel,Automatic,60000.0,2.8,Mpv,900000.0,Toyota Innova
Mitsubishi,Strada,2019,Diesel,Manual,32000.0,2.4,Pickup-trucks,908000.0,Mitsubishi Strada
Toyota,Hilux,2018,Diesel,Manual,93000.0,2.4,Pickup-trucks,910000.0,Toyota Hilux
Toyota,Fortuner,2015,Diesel,Automatic,54000.0,2.49,Suv,915000.0,Toyota Fortuner
Toyota,Avanza,2022,Gasoline,Manual,28000.0,1.33,Mpv,915450.0,Toyota Avanza
Nissan,NV350,2020,Diesel,Manual,222000.0,2.49,Minivans,916000.0,Nissan NV350
Hyundai,H-100,2019,Diesel,Manual,1.0,2.5,Minivans,918000.0,Hyundai H-100
Nissan,NP300,2019,Diesel,Manual,1.0,2.5,Pickup-trucks,918000.0,Nissan NP300
Toyota,Rush,2022,Gasoline,Automatic,19000.0,1.5,Suv,918000.0,Toyota Rush
Mitsubishi,Montero,2015,Diesel,Automatic,40000.0,2.5,Suv,920000.0,Mitsubishi Montero
Nissan,NP300,2019,Diesel,Automatic,36000.0,2.5,Pickup-trucks,920000.0,Nissan NP300
Toyota,RAV,2018,Gasoline,Automatic,30000.0,2.49,Crossover,920000.0,Toyota RAV
Isuzu,D-Max,2018,Diesel,Automatic,40000.0,3.0,Pickup-trucks,920000.0,Isuzu D-Max
Nissan,NP300,2018,Diesel,Automatic,50000.0,2.5,Pickup-trucks,920000.0,Nissan NP300
Nissan,NV350,2018,Diesel,Manual,1.0,2.49,Minivans,920000.0,Nissan NV350
Honda,City,2023,Gasoline,Cvt,5000.0,1.5,Sedan,920000.0,Honda City
Nissan,X–Trail,2017,Gasoline,Cvt,30000.0,2.0,Crossover,920000.0,Nissan X–Trail
Toyota,Innova,2017,Diesel,Automatic,1.0,2.8,Mpv,920000.0,Toyota Innova
Toyota,Fortuner,2016,Diesel,Automatic,51000.0,2.4,Suv,921000.0,Toyota Fortuner
Toyota,Rush,2020,Gasoline,Automatic,8000.0,1.5,Suv,927000.0,Toyota Rush
Subaru,Forester,2016,Gasoline,Automatic,32000.0,2.0,Suv,928000.0,Subaru Forester
Chevrolet,Colorado,2017,Diesel,Manual,1.0,2.8,Pickup-trucks,928000.0,Chevrolet Colorado
Geely,Coolray,2021,Gasoline,Dual-clutch,16000.0,1.48,Crossover,928000.0,Geely Coolray
Kia,Sportage,2018,Diesel,Automatic,37000.0,2.0,Suv,928000.0,Kia Sportage
Subaru,Forester,2018,Gasoline,Automatic,30000.0,2.0,Suv,928000.0,Subaru Forester
Toyota,Innova,2020,Diesel,Manual,1.0,2.76,Mpv,928000.0,Toyota Innova
Mitsubishi,Xpander,2021,Gasoline,Automatic,10000.0,1.5,Mpv,928000.0,Mitsubishi Xpander
Chevrolet,Trailblazer,2019,Diesel,Automatic,27000.0,2.78,Suv,929000.0,Chevrolet Trailblazer
Toyota,Innova,2018,Diesel,Automatic,28000.0,2.8,Mpv,930000.0,Toyota Innova
Ford,Ranger,2018,Diesel,Automatic,45000.0,2.2,Pickup-trucks,930000.0,Ford Ranger
Nissan,Patrol,2007,Diesel,Automatic,75000.0,3.0,Suv,930000.0,Nissan Patrol
Toyota,Hiace,2013,Diesel,Manual,80000.0,3.0,Van,930000.0,Toyota Hiace
Toyota,Rush,2020,Gasoline,Automatic,7000.0,1.5,Suv,930000.0,Toyota Rush
Nissan,NP300,2019,Diesel,Automatic,20000.0,2.5,Pickup-trucks,930000.0,Nissan NP300
Mitsubishi,Xpander,2023,Gasoline,Automatic,20000.0,1.5,Mpv,930000.0,Mitsubishi Xpander
Toyota,Hiace,2017,Diesel,Manual,17000.0,2.5,Van,935000.0,Toyota Hiace
Honda,Civic,2019,Gasoline,Cvt,1.0,1.8,Sedan,938000.0,Honda Civic
Toyota,Fortuner,2016,Diesel,Manual,43000.0,2.49,Suv,938000.0,Toyota Fortuner
Toyota,Innova,2019,Gasoline,Automatic,36000.0,2.0,Mpv,938000.0,Toyota Innova
Toyota,Hiace,2017,Diesel,Manual,51000.0,2.98,Van,938000.0,Toyota Hiace
Nissan,NV350,2017,Diesel,Manual,1.0,2.49,Minivans,938000.0,Nissan NV350
Toyota,Vios,2021,Gasoline,Cvt,1.0,1.33,Sedan,938000.0,Toyota Vios
Isuzu,D-Max,2018,Diesel,Manual,20000.0,3.0,Pickup-trucks,940000.0,Isuzu D-Max
Suzuki,Ertiga,2022,Gasoline,Automatic,25000.0,1.46,Mpv,940000.0,Suzuki Ertiga
Honda,City,2023,Gasoline,Cvt,5000.0,1.5,Sedan,940000.0,Honda City
Mitsubishi,Montero,2016,Diesel,Automatic,46127.0,2.4,Suv,940000.0,Mitsubishi Montero
Ford,Everest,2016,Diesel,Automatic,72000.0,2.2,Suv,945000.0,Ford Everest
Nissan,NV350,2020,Diesel,Manual,3000.0,2.49,Minivans,948000.0,Nissan NV350
Toyota,Corolla,2021,Gasoline,Cvt,30000.0,1.6,Sedan,948000.0,Toyota Corolla
Toyota,Land,1993,Diesel,Manual,1.0,4.2,Suv,950000.0,Toyota Land
Ford,Everest,2016,Diesel,Automatic,88889.0,2.0,Suv,950000.0,Ford Everest
Mercedes-Benz,CLS-Class,2007,Gasoline,Automatic,50000.0,3.5,Sedan,950000.0,Mercedes-Benz CLS-Class
Honda,Civic,2018,Gasoline,Cvt,20000.0,1.5,Sedan,950000.0,Honda Civic
Nissan,NP300,2018,Diesel,Automatic,31000.0,2.5,Pickup-trucks,950000.0,Nissan NP300
Hyundai,Grand,2017,Diesel,Manual,19.0,2.48,Minivans,950000.0,Hyundai Grand
Nissan,NP300,2018,Diesel,Automatic,40300.0,2.5,Pickup-trucks,950000.0,Nissan NP300
Subaru,Forester,2018,Gasoline,Cvt,29000.0,2.0,Suv,950000.0,Subaru Forester
Toyota,Fortuner,2015,Diesel,Automatic,94000.0,2.49,Suv,950000.0,Toyota Fortuner
Toyota,Innova,2017,Diesel,Automatic,69706.0,2.8,Mpv,950000.0,Toyota Innova
Ford,Everest,2018,Diesel,Automatic,22000.0,2.2,Suv,950000.0,Ford Everest
Toyota,Innova,2016,Diesel,Automatic,30000.0,2.8,Mpv,950000.0,Toyota Innova
Geely,Coolray,2021,Gasoline,Dual-clutch,20000.0,1.48,Crossover,950000.0,Geely Coolray
Ford,Explorer,2013,Gasoline,Automatic,40000.0,3.5,Suv,950000.0,Ford Explorer
Honda,HR-V,2021,Gasoline,Cvt,20000.0,1.8,Crossover,950000.0,Honda HR-V
Ford,Expedition,2012,Gasoline,Automatic,1.0,5.4,Suv,950000.0,Ford Expedition
Hyundai,Kona,2019,Gasoline,Automatic,45000.0,2.0,Crossover,950000.0,Hyundai Kona
Toyota,Hilux,2021,Diesel,Manual,25000.0,2.4,Pickup-trucks,950000.0,Toyota Hilux
Ford,Everest,2018,Diesel,Automatic,25000.0,2.0,Suv,950000.0,Ford Everest
Honda,BR-V,2018,Gasoline,Cvt,25000.0,1.5,Suv,950000.0,Honda BR-V
Toyota,Hiace,2018,Diesel,Manual,42323.0,2.98,Van,955000.0,Toyota Hiace
Mitsubishi,Xpander,2020,Gasoline,Automatic,15000.0,1.5,Mpv,958000.0,Mitsubishi Xpander
Chevrolet,Trailblazer,2017,Diesel,Automatic,1.0,2.78,Suv,958000.0,Chevrolet Trailblazer
Ford,Ranger,2020,Diesel,Automatic,18000.0,2.2,Pickup-trucks,958000.0,Ford Ranger
Mitsubishi,Xpander,2021,Gasoline,Automatic,35000.0,1.5,Mpv,958000.0,Mitsubishi Xpander
Toyota,Innova,2020,Diesel,Automatic,20000.0,2.76,Mpv,960000.0,Toyota Innova
Nissan,NV350,2018,Diesel,Manual,10000.0,2.49,Minivans,960000.0,Nissan NV350
Toyota,Fortuner,2014,Diesel,Automatic,50000.0,2.39,Suv,960000.0,Toyota Fortuner
Toyota,Innova,2019,Diesel,Automatic,38000.0,2.76,Mpv,968000.0,Toyota Innova
Hyundai,H-100,2020,Diesel,Manual,1.0,2.5,Pickup-trucks,968000.0,Hyundai H-100
Mitsubishi,Montero,2019,Diesel,Manual,28527.0,2.44,Suv,970000.0,Mitsubishi Montero
Ford,Everest,2017,Diesel,Automatic,50000.0,2.0,Suv,970000.0,Ford Everest
Chevrolet,Trailblazer,2013,Diesel,Automatic,95000.0,2.78,Suv,975000.0,Chevrolet Trailblazer
Foton,Toano,2018,Diesel,Manual,104000.0,2.8,Van,975000.0,Foton Toano
Ford,Everest,2018,Diesel,Automatic,40000.0,2.0,Suv,976000.0,Ford Everest
Nissan,NP300,2021,Diesel,Automatic,25747.0,2.5,Pickup-trucks,977000.0,Nissan NP300
Nissan,NP300,2021,Diesel,Manual,17000.0,2.5,Pickup-trucks,978000.0,Nissan NP300
Mitsubishi,Strada,2018,Diesel,Manual,21000.0,2.4,Pickup-trucks,978000.0,Mitsubishi Strada
Honda,HR-V,2022,Gasoline,Cvt,3000.0,1.8,Crossover,978000.0,Honda HR-V
Toyota,Innova,2019,Diesel,Automatic,18000.0,2.76,Mpv,979000.0,Toyota Innova
Nissan,Terra,2019,Diesel,Manual,28000.0,2.49,Suv,979000.0,Nissan Terra
Ford,Explorer,2014,Gasoline,Automatic,71000.0,2.3,Suv,980000.0,Ford Explorer
Honda,Civic,1996,Gasoline,Manual,1.0,1.6,Sedan,980000.0,Honda Civic
Ford,Ranger,2018,Diesel,Automatic,19000.0,3.2,Pickup-trucks,980000.0,Ford Ranger
Toyota,Hiace,2019,Diesel,Manual,70000.0,3.0,Van,980000.0,Toyota Hiace
Mitsubishi,Montero,2017,Diesel,Automatic,85000.0,2.44,Suv,985000.0,Mitsubishi Montero
Toyota,Innova,2019,Diesel,Manual,1.0,2.76,Mpv,988000.0,Toyota Innova
Toyota,Land,2006,Diesel,Automatic,168000.0,3.0,Suv,988000.0,Toyota Land
Toyota,Fortuner,2016,Diesel,Automatic,57000.0,2.49,Suv,988000.0,Toyota Fortuner
Chrysler,Town,2010,Diesel,Automatic,41000.0,2.8,Van,988000.0,Chrysler Town
Honda,Civic,2020,Gasoline,Cvt,29000.0,1.8,Sedan,988000.0,Honda Civic
Isuzu,D-Max,2016,Diesel,Automatic,1.0,3.0,Pickup-trucks,990000.0,Isuzu D-Max
Audi,A1,2018,Gasoline,Automatic,35000.0,1.4,Hatchback,990000.0,Audi A1
Mitsubishi,Montero,2016,Diesel,Automatic,50000.0,2.4,Suv,990000.0,Mitsubishi Montero
Mitsubishi,Strada,2019,Diesel,Automatic,16000.0,2.5,Pickup-trucks,990000.0,Mitsubishi Strada
Mitsubishi,Montero,2016,Diesel,Automatic,80000.0,2.44,Suv,990000.0,Mitsubishi Montero
Mitsubishi,Montero,2016,Diesel,Automatic,60000.0,2.44,Suv,990000.0,Mitsubishi Montero
Toyota,Fortuner,2019,Gasoline,Automatic,110000.0,2.69,Suv,990000.0,Toyota Fortuner
Toyota,Fortuner,2017,Diesel,Automatic,80000.0,2.39,Suv,990000.0,Toyota Fortuner
Honda,Civic,2018,Gasoline,Cvt,8250.0,1.5,Sedan,990888.0,Honda Civic
Audi,A3,2015,Diesel,Automatic,57000.0,2.0,Sedan,995000.0,Audi A3
Toyota,Hiace,2012,Diesel,Automatic,92000.0,2.5,Van,995000.0,Toyota Hiace
Mitsubishi,Xpander,2023,Gasoline,Automatic,5000.0,1.5,Mpv,995000.0,Mitsubishi Xpander
Hyundai,Starex,2014,Diesel,Automatic,45000.0,2.5,Van,998000.0,Hyundai Starex
Ford,E-150,2013,Gasoline,Automatic,56000.0,4.6,Van,998000.0,Ford E-150
Lexus,CT,2011,Gasoline,Cvt,48000.0,1.8,Hatchback,998000.0,Lexus CT
Hyundai,Starex,2016,Diesel,Automatic,65000.0,2.5,Van,998000.0,Hyundai Starex
Ford,Everest,2016,Diesel,Automatic,75000.0,2.2,Suv,998000.0,Ford Everest
Ford,Ranger,2020,Diesel,Automatic,24000.0,2.2,Pickup-trucks,998000.0,Ford Ranger
Hyundai,H-100,2019,Diesel,Manual,8206.0,2.5,Minivans,998000.0,Hyundai H-100
Subaru,Forester,2018,Gasoline,Automatic,22000.0,2.0,Suv,998000.0,Subaru Forester
Ford,Ranger,2020,Diesel,Automatic,10000.0,2.2,Pickup-trucks,998000.0,Ford Ranger
Toyota,Hiace,2019,Diesel,Manual,25000.0,3.0,Van,998000.0,Toyota Hiace
Mitsubishi,Xpander,2021,Gasoline,Automatic,9000.0,1.5,Mpv,998000.0,Mitsubishi Xpander
Nissan,NV350,2020,Diesel,Manual,1.0,2.49,Minivans,998000.0,Nissan NV350
Mitsubishi,Montero,2016,Diesel,Automatic,42000.0,2.44,Suv,998000.0,Mitsubishi Montero
Nissan,NV350,2020,Diesel,Manual,4100.0,2.49,Minivans,998000.0,Nissan NV350
Nissan,Terra,2019,Diesel,Automatic,56000.0,2.5,Suv,998000.0,Nissan Terra
Chery,Tiggo,2021,Gasoline,Automatic,41000.0,1.5,Suv,998500.0,Chery Tiggo
Toyota,Innova,2016,Diesel,Automatic,55000.0,2.8,Mpv,999000.0,Toyota Innova
Subaru,WRX,2015,Gasoline,Cvt,55000.0,2.0,Sedan,999000.0,Subaru WRX
Nissan,NP300,2021,Diesel,Manual,17000.0,2.5,Pickup-trucks,999000.0,Nissan NP300
Toyota,RAV,2018,Gasoline,Automatic,15000.0,2.5,Suv,999000.0,Toyota RAV
Lexus,RX,2012,Gasoline,Automatic,100000.0,3.46,Suv,999000.0,Lexus RX
Toyota,Hiace,2021,Diesel,Manual,24000.0,3.0,Van,999999.0,Toyota Hiace
BMW,X5,2022,Gasoline,Automatic,62000.0,4.8,Suv,1000000.0,BMW X5
Mitsubishi,Montero,2016,Diesel,Manual,30000.0,2.44,Suv,1000000.0,Mitsubishi Montero
Nissan,370Z,2003,Gasoline,Automatic,100000.0,3.7,Coupe,1000000.0,Nissan 370Z
Isuzu,D-Max,2018,Diesel,Automatic,56000.0,3.0,Pickup-trucks,1000000.0,Isuzu D-Max
Ford,Everest,2017,Diesel,Automatic,48000.0,2.2,Suv,1000000.0,Ford Everest
Mitsubishi,Montero,2017,Diesel,Automatic,23500.0,2.44,Suv,1000000.0,Mitsubishi Montero
Toyota,Fortuner,2015,Diesel,Automatic,15000.0,2.39,Suv,1000000.0,Toyota Fortuner
Ford,Territory,2022,Gasoline,Automatic,20000.0,1.5,Suv,1000000.0,Ford Territory
Ford,Ranger,2021,Diesel,Automatic,12200.0,2.0,Pickup-trucks,1000000.0,Ford Ranger
Toyota,Fortuner,2019,Gasoline,Automatic,48000.0,2.69,Suv,1000000.0,Toyota Fortuner
Toyota,Hilux,2018,Diesel,Automatic,79624.0,2.4,Pickup-trucks,1000000.0,Toyota Hilux
Mitsubishi,Montero,2017,Diesel,Automatic,40000.0,2.48,Suv,1020000.0,Mitsubishi Montero
Toyota,Fortuner,2017,Gasoline,Automatic,50000.0,2.69,Suv,1020000.0,Toyota Fortuner
Toyota,Hiace,2011,Diesel,Automatic,96000.0,2.5,Van,1020000.0,Toyota Hiace
Toyota,Hiace,2019,Diesel,Manual,50000.0,3.0,Van,1020000.0,Toyota Hiace
Mitsubishi,Montero,2017,Diesel,Automatic,50000.0,2.44,Suv,1020000.0,Mitsubishi Montero
Nissan,Urvan,2022,Diesel,Manual,47000.0,2.66,Van,1020000.0,Nissan Urvan
Mitsubishi,Montero,2017,Diesel,Automatic,40000.0,2.44,Suv,1020000.0,Mitsubishi Montero
GAC,GS4,2022,Gasoline,Automatic,139.0,1.5,Suv,1024999.9999999999,GAC GS4
Toyota,Hiace,2019,Diesel,Manual,1.0,3.0,Van,1028000.0,Toyota Hiace
Mitsubishi,Montero,2016,Diesel,Manual,1.0,2.44,Suv,1028000.0,Mitsubishi Montero
Toyota,Hilux,2020,Diesel,Manual,31000.0,2.39,Pickup-trucks,1028000.0,Toyota Hilux
Ford,Everest,2016,Diesel,Automatic,60000.0,2.2,Suv,1028000.0,Ford Everest
Toyota,Innova,2020,Diesel,Automatic,28000.0,2.76,Mpv,1028000.0,Toyota Innova
Ford,Ranger,2022,Diesel,Automatic,29628.0,2.0,Pickup-trucks,1030000.0,Ford Ranger
Toyota,Innova,2020,Diesel,Manual,84.0,2.76,Mpv,1030000.0,Toyota Innova
Toyota,Innova,2021,Diesel,Automatic,11000.0,2.76,Mpv,1030000.0,Toyota Innova
Nissan,NV350,2020,Diesel,Manual,14000.0,2.49,Minivans,1038000.0,Nissan NV350
Subaru,WRX,2015,Gasoline,Cvt,20000.0,2.0,Sedan,1038999.9999999999,Subaru WRX
Mitsubishi,Strada,2023,Diesel,Manual,6000.0,2.4,Pickup-trucks,1040000.0,Mitsubishi Strada
Geely,Okavango,2021,Gasoline,Dual-clutch,15000.0,1.48,Suv,1044999.9999999999,Geely Okavango
Toyota,Veloz,2022,Gasoline,Cvt,7000.0,1.5,Suv,1044999.9999999999,Toyota Veloz
Ford,Ranger,2018,Diesel,Manual,12000.0,2.2,Pickup-trucks,1048000.0,Ford Ranger
Geely,Coolray,2021,Gasoline,Dual-clutch,11000.0,1.48,Crossover,1049000.0,Geely Coolray
Toyota,Veloz,2023,Gasoline,Cvt,3000.0,1.5,Suv,1049000.0,Toyota Veloz
Toyota,Innova,2021,Diesel,Automatic,12000.0,2.76,Mpv,1049000.0,Toyota Innova
Ford,Everest,2018,Diesel,Automatic,14000.0,2.2,Suv,1050000.0,Ford Everest
Hyundai,Santa,2016,Diesel,Automatic,1.0,2.2,Suv,1050000.0,Hyundai Santa
Toyota,Corolla,2020,Hybrid,Cvt,23000.0,1.8,Sedan,1050000.0,Toyota Corolla
Ford,Everest,2016,Diesel,Automatic,71000.0,2.0,Suv,1050000.0,Ford Everest
Ford,Everest,2016,Diesel,Automatic,1.0,3.2,Suv,1050000.0,Ford Everest
Toyota,Fortuner,2018,Diesel,Automatic,45000.0,2.39,Suv,1050000.0,Toyota Fortuner
Mitsubishi,Xpander,2020,Gasoline,Automatic,28000.0,1.5,Mpv,1050000.0,Mitsubishi Xpander
Toyota,Hiace,2017,Diesel,Manual,1.0,2.98,Van,1050000.0,Toyota Hiace
Mazda,3,2020,Gasoline,Automatic,20000.0,1.5,Hatchback,1050000.0,Mazda 3
Toyota,Fortuner,2017,Diesel,Automatic,106000.0,2.4,Suv,1050000.0,Toyota Fortuner
Hyundai,Tucson,2019,Diesel,Automatic,50000.0,2.0,Suv,1058000.0,Hyundai Tucson
Mitsubishi,Strada,2020,Diesel,Automatic,26000.0,2.48,Pickup-trucks,1058000.0,Mitsubishi Strada
Toyota,Fortuner,2018,Diesel,Manual,48000.0,2.39,Suv,1058000.0,Toyota Fortuner
Toyota,Fortuner,2014,Diesel,Automatic,54000.0,2.98,Suv,1058000.0,Toyota Fortuner
Ford,Ranger,2017,Diesel,Automatic,39000.0,2.2,Pickup-trucks,1058000.0,Ford Ranger
Honda,Civic,2017,Gasoline,Cvt,24000.0,1.5,Sedan,1058000.0,Honda Civic
Mitsubishi,Montero,2017,Diesel,Automatic,53000.0,2.44,Suv,1058000.0,Mitsubishi Montero
Ford,Ranger,2019,Diesel,Automatic,44000.0,2.0,Pickup-trucks,1059000.0,Ford Ranger
Toyota,Hiace,2020,Diesel,Manual,75000.0,2.76,Van,1065000.0,Toyota Hiace
Toyota,Fortuner,2018,Diesel,Manual,35000.0,2.39,Suv,1065000.0,Toyota Fortuner
Ford,Ranger,2020,Diesel,Automatic,18400.0,2.0,Pickup-trucks,1068000.0,Ford Ranger
Mitsubishi,Montero,2017,Diesel,Automatic,77000.0,2.44,Suv,1068000.0,Mitsubishi Montero
Ford,Territory,2021,Gasoline,Cvt,20000.0,1.49,Crossover,1070000.0,Ford Territory
Ford,Everest,2017,Diesel,Automatic,30000.0,2.2,Suv,1070000.0,Ford Everest
Nissan,NP300,2019,Diesel,Automatic,47000.0,2.5,Pickup-trucks,1070000.0,Nissan NP300
Honda,CR-V,2018,Diesel,Automatic,65000.0,1.6,Suv,1078000.0,Honda CR-V
Mitsubishi,Montero,2018,Diesel,Automatic,18500.0,2.44,Suv,1080000.0,Mitsubishi Montero
Toyota,Fortuner,2017,Diesel,Automatic,1.0,2.39,Suv,1080000.0,Toyota Fortuner
Honda,Civic,2016,Gasoline,Cvt,10000.0,1.5,Sedan,1080000.0,Honda Civic
Toyota,Hilux,2018,Diesel,Automatic,25000.0,2.39,Pickup-trucks,1080000.0,Toyota Hilux
Ford,Territory,2021,Gasoline,Cvt,32000.0,1.49,Crossover,1080000.0,Ford Territory
Toyota,Hiace,2018,Diesel,Automatic,40000.0,2.98,Van,1080000.0,Toyota Hiace
Mitsubishi,Montero,2017,Diesel,Automatic,64000.0,2.48,Suv,1080000.0,Mitsubishi Montero
Mitsubishi,Montero,2019,Diesel,Automatic,12932.0,2.44,Suv,1080000.0,Mitsubishi Montero
Toyota,Innova,2022,Diesel,Automatic,10000.0,2.8,Mpv,1080000.0,Toyota Innova
Subaru,Forester,2019,Gasoline,Cvt,35000.0,2.0,Suv,1080000.0,Subaru Forester
Nissan,Terra,2019,Diesel,Automatic,105000.0,2.5,Suv,1080000.0,Nissan Terra
Mitsubishi,Montero,2016,Diesel,Automatic,29000.0,2.44,Suv,1085000.0,Mitsubishi Montero
Hyundai,Grand,2016,Diesel,Automatic,1.0,2.5,Minivans,1088000.0,Hyundai Grand
Jeep,Grand,2012,Gasoline,Automatic,43000.0,5.7,Suv,1088000.0,Jeep Grand
Toyota,Corolla,2021,Gasoline,Cvt,12000.0,1.6,Sedan,1088000.0,Toyota Corolla
Ford,Ranger,2018,Diesel,Automatic,28000.0,2.2,Pickup-trucks,1088000.0,Ford Ranger
Mitsubishi,Montero,2018,Diesel,Automatic,20000.0,2.44,Suv,1088000.0,Mitsubishi Montero
Nissan,NV350,2018,Diesel,Manual,31000.0,2.49,Minivans,1088000.0,Nissan NV350
Toyota,Hiace,2022,Diesel,Manual,4100.0,3.0,Van,1090000.0,Toyota Hiace
Toyota,Hiace,2021,Diesel,Manual,12000.0,3.0,Van,1090000.0,Toyota Hiace
Ford,Territory,2022,Gasoline,Automatic,24000.0,1.5,Suv,1090000.0,Ford Territory
Toyota,Hilux,2020,Diesel,Automatic,51000.0,2.39,Pickup-trucks,1095000.0,Toyota Hilux
Ford,Explorer,2016,Gasoline,Automatic,18000.0,2.3,Suv,1095000.0,Ford Explorer
Mitsubishi,Montero,2016,Diesel,Automatic,28000.0,2.4,Suv,1098000.0,Mitsubishi Montero
Subaru,Impreza,2010,Gasoline,Manual,60000.0,2.0,Sedan,1098000.0,Subaru Impreza
Nissan,NP300,2021,Diesel,Manual,6000.0,2.5,Pickup-trucks,1098000.0,Nissan NP300
Porsche,Cayenne,2004,Gasoline,Automatic,70000.0,4.0,Suv,1098000.0,Porsche Cayenne
Toyota,Innova,2021,Diesel,Manual,13000.0,2.76,Mpv,1098000.0,Toyota Innova
Nissan,NP300,2019,Diesel,Automatic,35000.0,2.5,Pickup-trucks,1098000.0,Nissan NP300
Toyota,Fortuner,2017,Diesel,Automatic,26000.0,2.4,Suv,1098000.0,Toyota Fortuner
Hyundai,Tucson,2020,Diesel,Automatic,19000.0,2.0,Suv,1098000.0,Hyundai Tucson
Ford,Everest,2018,Diesel,Automatic,45000.0,2.2,Suv,1098000.0,Ford Everest
Mitsubishi,Montero,2020,Diesel,Manual,17000.0,2.44,Suv,1098000.0,Mitsubishi Montero
Nissan,NV350,2018,Diesel,Automatic,65000.0,2.49,Van,1099000.0,Nissan NV350
Toyota,Hiace,2021,Diesel,Manual,23000.0,3.0,Van,1099000.0,Toyota Hiace
Hyundai,Starex,2016,Diesel,Automatic,1.0,2.5,Van,1100000.0,Hyundai Starex
Toyota,Fortuner,2017,Diesel,Automatic,35000.0,2.49,Suv,1100000.0,Toyota Fortuner
Ford,Ranger,2020,Diesel,Manual,45000.0,2.0,Pickup-trucks,1100000.0,Ford Ranger
Chevrolet,Trax,2017,Gasoline,Automatic,9000.0,1.36,Crossover,1100000.0,Chevrolet Trax
BMW,3,2012,Gasoline,Automatic,55000.0,2.0,Sedan,1100000.0,BMW 3
Mitsubishi,Montero,2016,Diesel,Automatic,38900.0,2.4,Suv,1100000.0,Mitsubishi Montero
Nissan,NP300,2022,Diesel,Manual,8600.0,2.5,Pickup-trucks,1100000.0,Nissan NP300
Nissan,Patrol,2011,Diesel,Automatic,48000.0,3.0,Suv,1100000.0,Nissan Patrol
BMW,X1,2011,Gasoline,Manual,1.0,2.0,Suv,1100000.0,BMW X1
