key,make_encoded,model_encoded,transmission_encoded,body_type_encoded,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,63000,3.5,1200000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,30000,3.5,2200000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,1,3.5,2300000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,120000,3.46,2500000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,65000,3.46,2900000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,17000,3.46,3300000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.15234613,0.162705667,0,0,30000,2.49,3800000,5085000,9
Toyota Alphard,0.349786715,0.00670323,0.606337599,0.162705667,0,1,50000,3.46,4250000,5085000,9
Toyota Raize,0.349786715,0.002437538,0.606337599,0.371115174,0,1,20000,1,940000,751000,9
Toyota Raize,0.349786715,0.002437538,0.15234613,0.056063376,0,1,4400,1.2,750000,751000,9
Toyota Raize,0.349786715,0.002437538,0.15234613,0.056063376,0,1,29000,1.2,798000,751000,9
Toyota Raize,0.349786715,0.002437538,0.15234613,0.056063376,0,1,12935,1.2,800000,751000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,79000,2.4,898000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,76000,2.4,918000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,114000,3,830000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,56000,2.39,848000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,56000,2.39,848000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,63000,2.39,880000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,53000,2.39,895000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,35000,2.39,900000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,93000,2.4,910000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,25000,2.4,950000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,79624,2.4,1000000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,31000,2.39,1028000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,25000,2.39,1080000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,51000,2.39,1095000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,80000,2.76,1150000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,20000,2.76,1150000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,36000,2.76,1158000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,44000,2.39,1250000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,41000,2.76,1250000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,28000,2.39,1268000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,32000,2.39,1280000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,72000,2.39,1280000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,22000,2.39,1345000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,30000,2.4,1350000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,18000,2.39,1355000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,40000,2.39,1398000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,1,2.76,1428000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,57000,2.76,1498000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,20000,2.76,1798000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.606337599,0.074954296,1,0,15000,2.76,2100000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,5000,2.76,2500000,885000,9
Toyota Hilux,0.349786715,0.019500305,0.232784887,0.074954296,1,0,100000,2.39,11000000,885000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,20000,2.8,1740000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,65000,3,850000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,78000,2.5,252240,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,1100,3,350000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,55000,2.76,550000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,98000,2.5,685000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,348654,2.5,700000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,98000,2.5,685000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,348654,2.5,700000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,65000,3,850000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,43230,2.98,865000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,35000,2.5,880000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,1,2.98,888000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,1,2.5,898000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,50000,2.98,900000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,80000,3,930000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,17000,2.5,935000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,51000,2.98,938000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,42323,2.98,955000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,70000,3,980000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,92000,2.5,995000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,25000,3,998000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,24000,3,999999,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,96000,2.5,1020000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,50000,3,1020000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,1,3,1028000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,1,2.98,1050000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,75000,2.76,1065000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,40000,2.98,1080000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,4100,3,1090000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,12000,3,1090000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,23000,3,1099000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,17000,2.76,1198000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,29000,2.76,1228000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,4000,3,1259000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,2800,3,1270000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,27000,2.76,1295000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,1,2.98,1330000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,38000,2.98,1390000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,18000,2.76,1420000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,30000,2.76,1468000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,13800,2.98,1478000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,1,2.98,1528000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,20000,2.98,1630000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.232784887,0.046313224,1,0,158,2.98,1720000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,70000,2.8,1800000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,46000,2.76,2100000,1189000,9
Toyota Hiace,0.349786715,0.029250457,0.606337599,0.046313224,1,0,20000,2.98,3100000,1189000,9
Toyota Lite,0.349786715,0.001828154,0.232784887,0.074954296,0,1,8250,1.5,525000,645000,9
Toyota Lite,0.349786715,0.001828154,0.232784887,0.046313224,0,1,2000,1.5,589000,645000,9
Toyota Lite,0.349786715,0.001828154,0.232784887,0.074954296,0,1,2000,1.5,595000,645000,9
Toyota Land,0.349786715,0.009140768,0.232784887,0.371115174,1,0,1,4.2,950000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,168000,3,988000,5390000,9
Toyota Land,0.349786715,0.009140768,0.232784887,0.371115174,1,0,1,4.2,1900000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,1,4.2,1900000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,0,1,75000,4,2000000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,0,1,85000,4,2600000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,0,1,38000,4,3200000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,32864,4.5,3388000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,39000,3,3700000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,37000,4.5,3750000,5390000,9
Toyota Land,0.349786715,0.009140768,0.232784887,0.371115174,1,0,1,4.46,3850000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,15000,4.5,4280000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,40000,4.5,4360000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,15000,3.35,8000000,5390000,9
Toyota Land,0.349786715,0.009140768,0.606337599,0.371115174,1,0,5000,3.35,11500000,5390000,9
Toyota GR86,0.349786715,0.001218769,0.606337599,0.012797075,0,1,7000,2.4,1750000,2615000,9
Toyota GR86,0.349786715,0.001218769,0.606337599,0.012797075,0,1,1000,2.4,2235000,2615000,9
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.056063376,1,0,70000,2,470000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.056063376,0,1,40000,2,470000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.056063376,0,1,75000,2,698000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.056063376,1,0,50000,2,830000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.056063376,1,0,37000,2,858000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.056063376,1,0,46726,2,670000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.232784887,0.371115174,0,1,88600,2,330000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,32000,2,850000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.232784887,0.371115174,0,1,1,2,268000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,95000,2,270000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,111542,2,280000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,60000,2,420000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.232784887,0.371115174,0,1,88000,2,525000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,78000,2,528000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,42000,2,528000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,70000,2,540000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,35000,2,543500,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.232784887,0.371115174,0,1,50000,2,558000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,50000,2,560000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,64000,2,590000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,47000,2,670000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,50000,2,700000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,55000,2,700000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,47000,2,670000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,50000,2,700000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,55000,2,700000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,50000,2,730000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,46000,2,730000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,27000,2,746000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,30000,2,770000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,28000,2,788000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,55000,2,800000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,32000,2,850000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,1,2,898000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,50000,2,1058000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,1,0,19000,2,1098000,1680000,6
Hyundai Tucson,0.046922608,0.022547227,0.606337599,0.371115174,0,1,23027,2,1100000,1680000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,30000,1.4,550000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,60000,1.6,370000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,40000,2,470000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.232784887,0.209628275,0,1,75000,1.6,300000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,83300,1.6,300000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.232784887,0.209628275,0,1,120000,1.6,300000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,40000,1.6,340000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,43000,1.6,518000,2738000,6
Hyundai Elantra,0.046922608,0.005484461,0.606337599,0.209628275,0,1,47000,1.59,525000,2738000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.001828154,1,0,16000,2.2,898000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.162705667,1,0,11000,2.5,850000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,20000,2.61,850000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,115000,2.5,300000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,23000,2.5,698000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,57000,2.61,610000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,23000,2.5,698000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,21000,2.5,788000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.162705667,1,0,43000,2.5,798000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.162705667,1,0,11000,2.5,850000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,20000,2.61,850000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.162705667,1,0,12139,2.5,865000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,35000,2.5,898000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.162705667,1,0,1,2.5,918000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.074954296,1,0,1,2.5,968000,984000,6
Hyundai H-100,0.046922608,0.009750152,0.232784887,0.162705667,1,0,8206,2.5,998000,984000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,192000,2.2,275000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,120000,2.2,300000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,68000,2.2,518000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,62000,2.2,688000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,118000,2.2,650000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,60000,2.2,650000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,62000,2.2,688000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,82000,2.2,780000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,1,2.2,788000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,1,2.2,1050000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.606337599,0.371115174,1,0,15000,2.2,1650000,2410000,6
Hyundai Santa,0.046922608,0.007312614,0.006093845,0.371115174,0,1,5000,2.5,4600000,2410000,6
Hyundai Staria,0.046922608,0.001218769,0.606337599,0.162705667,1,0,1700,2.2,2600000,1560000,6
Hyundai Staria,0.046922608,0.001218769,0.606337599,0.162705667,1,0,300,2.2,6800000,1560000,6
Hyundai Palisade,0.046922608,0.000609385,0.606337599,0.371115174,1,0,15000,2.2,3250000,3780000,6
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,80000,2.5,645000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,70000,2.5,675000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,50000,2.5,990000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,40000,2.4,1160000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,40000,2.4,1380000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,70000,2.5,680000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,40000,2.4,1130000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,60000,2.4,1050000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,70000,2.5,680000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,70000,2.4,1010000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,60000,2.4,880000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,18700,2.5,1075999,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,27000,2.4,1420000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.232784887,0.371115174,1,0,70000,2.44,830000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.232784887,0.371115174,1,0,45000,2.44,840000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.232784887,0.371115174,1,0,93000,2.44,840000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.232784887,0.371115174,1,0,140000,2.44,470000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,90000,2.48,515000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,90000,2.44,520000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,110000,2.44,520000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,5000,2.5,575000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,1,2.5,580000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.232784887,0.371115174,1,0,69500,2.48,580000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.232784887,0.371115174,1,0,72000,2.44,580000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,0,1,41000,3.2,595000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,75000,2.5,670000,1568000,4
Mitsubishi Montero,0.142595978,0.05789153,0.606337599,0.371115174,1,0,98000,2.5,675000,1568000,4
