key,make,model,transmission,body_type,fuel_type_Diesel,fuel_type_Gasoline,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Suzuki Swift,548857.1964662132,786179.8241495811,1102810.8291457286,704313.6279069788,0,1,30000.0,1.2,438000.0,989000.0,9
Suzuki Swift,548857.1964662132,786179.8241495811,678251.5520286055,540023.2803815576,0,1,39000.0,1.2,455000.0,989000.0,9
Suzuki Swift,548857.1964662132,786179.8241495811,678251.5520286055,540023.2803815576,0,1,11800.0,1.2,650000.0,989000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,1102810.8291457286,1086439.880131363,0,1,50000.0,1.3,710000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,1102810.8291457286,1086439.880131363,0,1,60000.0,1.5,1195000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,1102810.8291457286,1086439.880131363,0,1,1.0,1.33,378000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,753252.8193717279,1086439.880131363,0,1,39000.0,1.33,435000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,1102810.8291457286,1086439.880131363,0,1,230000.0,1.46,570000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,1102810.8291457286,1086439.880131363,0,1,80000.0,1.46,718000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,753252.8193717279,1086439.880131363,0,1,1.0,1.46,1128000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,753252.8193717279,1086439.880131363,0,1,85000.0,1.46,1150000.0,1258000.0,9
Suzuki Jimny,548857.1964662132,925675.7421900802,1102810.8291457286,1086439.880131363,0,1,28000.0,1.46,1200000.0,1258000.0,9
Suzuki Celerio,548857.1964662132,831860.6941960547,1102810.8291457286,540023.2803815576,0,1,50000.0,1.0,360000.0,708000.0,9
Suzuki Celerio,548857.1964662132,831860.6941960547,678251.5520286055,540023.2803815576,0,1,12000.0,1.0,60000.0,708000.0,9
Suzuki Celerio,548857.1964662132,831860.6941960547,866969.83385031,540023.2803815576,0,1,90000.0,1.0,265000.0,708000.0,9
Suzuki Celerio,548857.1964662132,831860.6941960547,678251.5520286055,540023.2803815576,0,1,50000.0,1.0,300000.0,708000.0,9
Suzuki Celerio,548857.1964662132,831860.6941960547,678251.5520286055,540023.2803815576,0,1,60000.0,1.0,370000.0,708000.0,9
Suzuki Dzire,548857.1964662132,896894.7829537995,1102810.8291457286,704313.6279069788,0,1,6000.0,1.2,495000.0,609000.0,9
Suzuki Carry,548857.1964662132,862808.9943205689,753252.8193717279,1131717.701128078,0,1,30000.0,1.5,220000.0,614000.0,9
Suzuki Carry,548857.1964662132,862808.9943205689,753252.8193717279,1131717.701128078,0,1,259046.0,1.5,300000.0,614000.0,9
Suzuki Carry,548857.1964662132,862808.9943205689,753252.8193717279,1131717.701128078,0,1,15000.0,1.5,515000.0,614000.0,9
Suzuki Carry,548857.1964662132,862808.9943205689,753252.8193717279,1131717.701128078,0,1,25000.0,1.5,550000.0,614000.0,9
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,60000.0,2.2,930000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,40000.0,2.0,1320000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,60000.0,3.2,990000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,40000.0,3.2,1190000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,40000.0,2.2,1080000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,50000.0,2.2,940000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,40000.0,2.2,905000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,40000.0,2.2,1020000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,80000.0,2.0,1190000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,50000.0,2.2,755000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,63000.0,2.2,798000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,56000.0,2.2,778000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,100000.0,2.2,950000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,753252.8193717279,1086439.880131363,1,0,45000.0,2.2,825000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,1.0,2.2,830000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,45000.0,2.0,850000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,155000.0,2.0,280000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,129000.0,2.5,319000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,753252.8193717279,1086439.880131363,1,0,178000.0,2.5,320000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,115000.0,2.2,350000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,60000.0,2.5,358000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,1.0,2.2,480000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,60000.0,2.5,510000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,70000.0,2.5,510000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,70000.0,2.0,530000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,753252.8193717279,1086439.880131363,1,0,1.0,2.5,530000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,95000.0,2.0,690000.0,1799000.0,2
Ford Everest,1180181.2247765185,937394.1015666497,1102810.8291457286,1086439.880131363,1,0,70000.0,2.0,700000.0,1799000.0,2
